RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.044,0.3,1.247,0.0,0.0,0.0,1.045,0.3,1.248
0.035,0.019,0.042,0.0,0.0,0.0,0.035,0.019,0.042
3.352,6.333,3.368,,,,3.349,6.333,3.365
