RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.697,1.549,0.464,0.0,0.0,0.0,0.697,1.549,0.465
0.036,0.06,0.032,0.0,0.0,0.0,0.036,0.06,0.032
5.165,3.873,6.897,,,,5.165,3.873,6.882
