RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.85,15.347,1.83,0.0,0.0,0.0,4.85,15.347,1.83
0.107,0.271,0.089,0.0,0.0,0.0,0.107,0.271,0.089
2.206,1.766,4.863,,,,2.206,1.766,4.863
