RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.481,4.568,3.168,0.388,1.739,0.0,3.869,6.306,3.168
0.094,0.112,0.093,0.009,0.04,0.0,0.097,0.133,0.093
2.7,2.452,2.936,2.32,2.3,,2.507,2.109,2.936
