RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.069,3.3,3.002,30.919,61.861,21.999,33.988,65.161,25.001
0.082,0.086,0.083,0.354,0.117,0.423,0.409,0.177,0.476
2.672,2.606,2.765,1.145,0.189,1.923,1.203,0.272,1.904
