RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.36,6.317,5.084,0.046,0.204,0.0,5.405,6.521,5.084
0.108,0.174,0.106,0.002,0.007,0.0,0.109,0.177,0.106
2.015,2.754,2.085,4.348,3.431,,2.017,2.714,2.085
