RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.335,0.342,0.333,88.787,92.372,87.755,89.122,92.714,88.088
0.093,0.099,0.092,1.061,0.651,1.18,1.079,0.667,1.199
27.761,28.947,27.628,1.195,0.705,1.345,1.211,0.719,1.361
