RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
9.719,23.798,5.66,22.197,47.44,14.92,31.916,71.238,20.58
0.123,0.245,0.096,0.104,0.152,0.158,0.205,0.115,0.237
1.266,1.029,1.696,0.469,0.32,1.059,0.642,0.161,1.152
