RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.371,6.032,3.893,0.001,0.0,0.001,4.372,6.032,3.894
0.12,0.185,0.109,0.0,0.0,0.0,0.12,0.185,0.109
2.745,3.067,2.8,0.0,,0.0,2.745,3.067,2.799
