RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.108,5.864,3.603,0.001,0.0,0.001,4.109,5.864,3.604
0.117,0.178,0.106,0.0,0.0,0.0,0.117,0.178,0.106
2.848,3.035,2.942,0.0,,0.0,2.847,3.035,2.941
