RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.049,5.794,3.547,0.001,0.0,0.001,4.05,5.794,3.548
0.115,0.176,0.105,0.0,0.0,0.0,0.115,0.176,0.105
2.84,3.038,2.96,0.0,,0.0,2.84,3.038,2.959
