RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.649,8.021,2.391,0.001,0.0,0.001,3.65,8.021,2.392
0.107,0.208,0.087,0.0,0.0,0.0,0.107,0.208,0.087
2.932,2.593,3.639,0.0,,0.0,2.932,2.593,3.637
