RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.005,7.4,4.316,0.001,0.0,0.001,5.006,7.4,4.318
0.168,0.245,0.153,0.0,0.0,0.0,0.168,0.245,0.153
3.357,3.311,3.545,0.0,,0.0,3.356,3.311,3.543
