RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.122,7.246,4.51,0.001,0.0,0.001,5.123,7.246,4.512
0.166,0.234,0.153,0.0,0.0,0.0,0.166,0.234,0.153
3.241,3.229,3.392,0.0,,0.0,3.24,3.229,3.391
