RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.098,7.269,4.474,0.001,0.0,0.001,5.099,7.269,4.475
0.166,0.236,0.153,0.0,0.0,0.0,0.166,0.236,0.153
3.256,3.247,3.42,0.0,,0.0,3.256,3.247,3.419
