RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.237,5.524,2.422,0.0,0.0,0.0,3.237,5.524,2.422
0.047,0.124,0.039,0.0,0.0,0.0,0.047,0.124,0.039
1.452,2.245,1.61,,,,1.452,2.245,1.61
