RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.354,0.395,0.342,79.256,80.903,78.781,79.61,81.298,79.124
0.096,0.108,0.093,1.742,1.638,1.772,1.765,1.663,1.794
27.119,27.342,27.193,2.198,2.025,2.249,2.217,2.046,2.267
