RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.663,3.627,1.098,19.547,24.996,17.979,21.21,28.623,19.077
0.093,0.173,0.074,0.589,0.513,0.627,0.641,0.575,0.669
5.592,4.77,6.74,3.013,2.052,3.487,3.022,2.009,3.507
