RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
13.041,35.159,6.676,5.597,24.955,0.026,18.638,60.114,6.702
0.122,0.23,0.108,0.028,0.126,0.001,0.099,0.119,0.108
0.936,0.654,1.618,0.5,0.505,3.846,0.531,0.198,1.611
