RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.009,5.763,3.504,0.001,0.0,0.001,4.01,5.763,3.505
0.114,0.175,0.104,0.0,0.0,0.0,0.114,0.175,0.104
2.844,3.037,2.968,0.0,,0.0,2.843,3.037,2.967
