RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.11,7.259,4.492,0.001,0.0,0.002,5.111,7.259,4.493
0.166,0.235,0.153,0.0,0.0,0.0,0.166,0.235,0.153
3.249,3.237,3.406,0.0,,0.0,3.248,3.237,3.405
