RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.947,8.157,4.024,0.001,0.0,0.001,4.948,8.157,4.025
0.17,0.265,0.15,0.0,0.0,0.0,0.17,0.265,0.15
3.436,3.249,3.728,0.0,,0.0,3.436,3.249,3.727
