RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.009,10.867,3.324,0.001,0.0,0.001,5.01,10.867,3.325
0.172,0.33,0.14,0.0,0.0,0.0,0.172,0.33,0.14
3.434,3.037,4.212,0.0,,0.0,3.433,3.037,4.211
