RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.128,7.236,4.521,0.001,0.0,0.002,5.129,7.236,4.523
0.165,0.233,0.153,0.0,0.0,0.0,0.165,0.233,0.153
3.218,3.22,3.384,0.0,,0.0,3.217,3.22,3.383
