RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.966,5.847,3.426,0.001,0.0,0.001,3.968,5.847,3.427
0.114,0.177,0.105,0.0,0.0,0.0,0.114,0.177,0.105
2.874,3.027,3.065,0.0,,0.0,2.873,3.027,3.064
