RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.067,7.284,4.429,0.001,0.0,0.001,5.068,7.284,4.431
0.167,0.239,0.153,0.0,0.0,0.0,0.167,0.239,0.153
3.296,3.281,3.455,0.0,,0.0,3.295,3.281,3.453
