RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.158,5.903,3.655,0.001,0.0,0.001,4.159,5.903,3.657
0.119,0.181,0.108,0.0,0.0,0.0,0.119,0.181,0.108
2.862,3.066,2.955,0.0,,0.0,2.861,3.066,2.953
