RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
32.433,27.642,33.399,0.0,0.0,0.0,32.433,27.642,33.399
0.233,0.212,0.246,0.0,0.0,0.0,0.233,0.212,0.246
0.718,0.767,0.737,,,,0.718,0.767,0.737
