RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
20.095,62.989,7.728,0.0,0.0,0.0,20.095,62.989,7.728
0.06,0.042,0.071,0.0,0.0,0.0,0.06,0.042,0.071
0.299,0.067,0.919,,,,0.299,0.067,0.919
