RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.218,12.277,4.474,0.0,0.0,0.0,6.218,12.277,4.474
0.17,0.327,0.139,0.0,0.0,0.0,0.17,0.327,0.139
2.734,2.664,3.107,,,,2.734,2.664,3.107
