RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.204,2.458,0.843,8.611,12.108,7.604,9.815,14.566,8.447
0.071,0.122,0.062,0.233,0.288,0.244,0.275,0.306,0.287
5.897,4.963,7.355,2.706,2.379,3.209,2.802,2.101,3.398
