RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
9.939,2.071,12.203,0.0,0.0,0.0,9.939,2.071,12.203
0.118,0.069,0.142,0.0,0.0,0.0,0.118,0.069,0.142
1.187,3.332,1.164,,,,1.187,3.332,1.164
