RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.732,9.58,3.336,0.0,0.0,0.0,4.732,9.58,3.336
0.138,0.27,0.11,0.0,0.0,0.0,0.138,0.27,0.11
2.916,2.818,3.297,,,,2.916,2.818,3.297
