RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
13.495,46.72,3.918,0.0,0.0,0.0,13.495,46.72,3.918
0.06,0.095,0.06,0.0,0.0,0.0,0.06,0.095,0.06
0.445,0.203,1.531,,,,0.445,0.203,1.531
