RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.486,4.949,1.778,13.606,26.109,10.008,16.092,31.057,11.786
0.094,0.176,0.08,0.304,0.333,0.318,0.375,0.431,0.377
3.781,3.556,4.499,2.234,1.275,3.177,2.33,1.388,3.199
