RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.255,4.556,5.456,0.0,0.0,0.0,5.255,4.556,5.456
0.136,0.146,0.143,0.0,0.0,0.0,0.136,0.146,0.143
2.588,3.205,2.621,,,,2.588,3.205,2.621
