RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.242,4.614,5.422,0.0,0.0,0.0,5.242,4.614,5.422
0.136,0.148,0.143,0.0,0.0,0.0,0.136,0.148,0.143
2.594,3.208,2.637,,,,2.594,3.208,2.637
