RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.563,1.879,1.477,0.028,0.13,0.0,1.591,2.009,1.477
0.036,0.058,0.038,0.001,0.005,0.0,0.036,0.061,0.038
2.303,3.087,2.573,3.571,3.846,,2.263,3.036,2.573
