RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.376,17.342,1.933,0.0,0.0,0.0,5.376,17.342,1.933
0.104,0.269,0.089,0.0,0.0,0.0,0.104,0.269,0.089
1.935,1.551,4.604,,,,1.935,1.551,4.604
