RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.285,28.285,2.53,0.0,0.0,0.0,8.285,28.285,2.53
0.068,0.192,0.055,0.0,0.0,0.0,0.068,0.192,0.055
0.821,0.679,2.174,,,,0.821,0.679,2.174
