RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.101,1.094,1.103,0.0,0.0,0.0,1.101,1.094,1.103
0.059,0.091,0.058,0.0,0.0,0.0,0.059,0.091,0.058
5.359,8.318,5.258,,,,5.359,8.318,5.258
