RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
11.044,31.673,5.108,7.18,30.857,0.367,18.224,62.53,5.475
0.097,0.21,0.078,0.02,0.1,0.011,0.087,0.128,0.086
0.878,0.663,1.527,0.279,0.324,2.997,0.477,0.205,1.571
