RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
13.182,36.396,6.502,0.0,0.0,0.0,13.182,36.396,6.502
0.134,0.232,0.126,0.0,0.0,0.0,0.134,0.232,0.126
1.017,0.637,1.938,,,,1.017,0.637,1.938
