RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
17.34,21.937,16.015,5.336,23.848,0.0,22.676,45.785,16.015
0.165,0.16,0.167,0.018,0.08,0.0,0.149,0.089,0.167
0.952,0.729,1.043,0.337,0.335,,0.657,0.194,1.043
