RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.897,4.411,5.016,10.107,40.498,2.706,15.004,44.91,7.722
0.124,0.134,0.125,0.087,0.2,0.064,0.174,0.252,0.165
2.532,3.038,2.492,0.861,0.494,2.365,1.16,0.561,2.137
