RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.354,0.389,0.344,78.675,80.335,78.197,79.03,80.724,78.541
0.096,0.107,0.093,1.777,1.679,1.805,1.8,1.704,1.828
27.119,27.506,27.035,2.259,2.09,2.308,2.278,2.111,2.327
