RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.99,2.432,3.169,0.032,0.13,0.0,3.021,2.563,3.169
0.091,0.074,0.098,0.002,0.007,0.0,0.092,0.078,0.098
3.043,3.043,3.092,6.25,5.385,,3.045,3.043,3.092
