RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.114,3.293,3.062,1.232,5.514,0.0,4.346,8.807,3.062
0.071,0.107,0.074,0.034,0.151,0.0,0.088,0.195,0.074
2.28,3.249,2.417,2.76,2.738,,2.025,2.214,2.417
