RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
12.049,0.946,15.244,0.004,0.016,0.0,12.053,0.963,15.244
0.079,0.047,0.094,0.001,0.003,0.0,0.079,0.047,0.094
0.656,4.968,0.617,25.0,18.75,,0.655,4.881,0.617
