RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
12.48,0.946,15.798,0.004,0.016,0.0,12.483,0.963,15.798
0.088,0.047,0.106,0.001,0.003,0.0,0.088,0.047,0.106
0.705,4.968,0.671,25.0,18.75,,0.705,4.881,0.671
