RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.069,4.881,3.836,8.32,37.01,0.064,12.39,41.891,3.9
0.073,0.091,0.07,0.009,0.036,0.003,0.074,0.088,0.072
1.794,1.864,1.825,0.108,0.097,4.688,0.597,0.21,1.846
