RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
9.183,3.631,10.969,0.0,0.0,0.001,9.183,3.631,10.97
0.052,0.077,0.055,0.0,0.0,0.0,0.052,0.077,0.055
0.566,2.121,0.501,,,0.0,0.566,2.121,0.501
