RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
39.185,5.845,45.907,0.0,0.0,0.0,39.185,5.845,45.907
0.204,0.114,0.227,0.0,0.0,0.0,0.204,0.114,0.227
0.521,1.95,0.494,,,,0.521,1.95,0.494
