RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.713,3.938,4.936,0.162,0.726,0.0,4.875,4.664,4.936
0.14,0.14,0.15,0.006,0.028,0.0,0.145,0.161,0.15
2.971,3.555,3.039,3.704,3.857,,2.974,3.452,3.039
