RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.506,4.888,4.396,0.222,0.995,0.0,4.728,5.882,4.396
0.137,0.172,0.137,0.006,0.029,0.0,0.142,0.194,0.137
3.04,3.519,3.116,2.703,2.915,,3.003,3.298,3.116
