RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.449,0.804,0.352,0.024,0.113,0.0,0.473,0.917,0.352
0.058,0.096,0.05,0.003,0.013,0.0,0.06,0.106,0.05
12.918,11.94,14.205,12.5,11.504,,12.685,11.559,14.205
