RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.0,0.0,0.0,0.906,1.427,0.763,0.906,1.427,0.763
0.0,0.0,0.0,0.139,0.2,0.123,0.139,0.2,0.123
,,,15.342,14.015,16.121,15.342,14.015,16.121
