RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.744,6.523,2.944,1.55,4.832,0.606,5.294,11.356,3.55
0.125,0.199,0.111,0.044,0.13,0.024,0.15,0.291,0.124
3.339,3.051,3.77,2.839,2.69,3.96,2.833,2.563,3.493
