RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
14.633,1.417,18.436,0.055,0.247,0.0,14.688,1.664,18.436
0.225,0.062,0.285,0.002,0.008,0.0,0.225,0.065,0.285
1.538,4.375,1.546,3.636,3.239,,1.532,3.906,1.546
