RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.205,2.349,2.164,39.054,66.902,31.026,41.259,69.251,33.189
0.088,0.091,0.089,0.569,0.251,0.662,0.597,0.282,0.688
3.991,3.874,4.113,1.457,0.375,2.134,1.447,0.407,2.073
