RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.991,4.9,3.729,31.705,61.634,23.077,35.696,66.533,26.806
0.129,0.149,0.124,0.393,0.163,0.467,0.441,0.204,0.51
3.232,3.041,3.325,1.24,0.264,2.024,1.235,0.307,1.903
