RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.545,5.725,1.63,0.0,0.0,0.0,2.545,5.725,1.63
0.091,0.192,0.071,0.0,0.0,0.0,0.091,0.192,0.071
3.576,3.354,4.356,,,,3.576,3.354,4.356
