RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.209,1.783,4.907,0.0,0.0,0.0,4.209,1.783,4.907
0.11,0.074,0.129,0.0,0.0,0.0,0.11,0.074,0.129
2.613,4.15,2.629,,,,2.613,4.15,2.629
