RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.152,2.368,0.801,22.86,54.528,13.731,24.011,56.896,14.532
0.061,0.099,0.056,0.286,0.225,0.319,0.293,0.204,0.331
5.295,4.181,6.991,1.251,0.413,2.323,1.22,0.359,2.278
